,0,1
135,34.1051875,-84.24906469999999
136,33.791638,-84.389488
137,,
138,40.7522248,-73.9713936
139,,
140,33.791638,-84.389488
141,33.791638,-84.389488
142,33.791638,-84.389488
143,33.791638,-84.389488
144,39.041158,-94.59073699999999
145,33.791638,-84.389488
146,40.7443846,-73.9870662
147,40.760927,-73.98254519999999
148,34.1051875,-84.24906469999999
149,40.7250935,-73.9975293
150,33.7973322,-84.3881664
151,34.0903158,-118.3464463
152,40.7424589,-73.9738175
153,36.1485901,-95.990614
154,33.791638,-84.389488
155,32.78536020000001,-96.7963365
156,33.791638,-84.389488
157,33.7876525,-84.382983
158,40.70849200000001,-74.0149
159,33.791638,-84.389488
160,29.648434,-95.576617
161,34.1392921,-118.3616127
162,33.791638,-84.389488
163,36.7724892,-94.9272491
164,33.791638,-84.389488
165,36.7724892,-94.9272491
166,40.75167,-73.985092
167,38.8851145,-76.99786859999999
168,40.749951,-73.97303699999999
169,40.7509446,-73.97386879999999
170,34.1392921,-118.3616127
171,32.7910016,-96.7797246
172,40.74672899999999,-73.98486
173,40.70533200000001,-74.01199
174,40.7424589,-73.9738175
175,33.791638,-84.389488
176,29.757752,-95.36901089999999
177,40.7308343,-73.9913381
178,33.791638,-84.389488
179,41.886385,-87.6291751
180,40.69221539999999,-74.1817535
181,33.791638,-84.389488
182,40.71039,-74.00510299999999
183,40.7419689,-73.9869672
184,40.7509446,-73.97386879999999
185,40.855993,-73.8463639
186,40.855993,-73.8463639
187,40.7540547,-73.99340690000001
188,40.7898869,-73.9528515
189,40.7088657,-74.0078458
190,39.0600726,-77.46235159999999
191,40.7130276,-74.0037529
192,40.855993,-73.8463639
193,40.855993,-73.8463639
194,37.0346895,-95.62013259999999
195,37.0346895,-95.62013259999999
196,34.7450188,-92.27555060000002
197,40.855993,-73.8463639
198,32.899984,-117.2057855
199,36.1485901,-95.990614
200,,
201,40.65496470000001,-73.91236440000002
202,40.7484799,-73.9854245
203,37.766552,-97.236221
204,40.7355074,-73.9942686
205,33.791638,-84.389488
206,33.791638,-84.389488
207,40.65496470000001,-73.91236440000002
208,40.70428099999999,-74.0082994
209,40.7233424,-74.0043514
210,43.1786129,-77.681247
211,33.791638,-84.389488
212,40.746179,-73.9922313
213,33.791638,-84.389488
214,33.791638,-84.389488
215,33.791638,-84.389488
216,36.1532442,-95.9891689
217,,
218,40.7497798,-73.9757003
219,40.634155,-74.01275439999999
220,33.791638,-84.389488
221,,
222,33.791638,-84.389488
223,40.7096872,-74.0109678
224,40.7406628,-73.9862464
225,39.0064104,-96.87228689999999
226,40.71713630000001,-74.006901
227,33.791638,-84.389488
228,41.069377,-74.1749045
229,40.7898869,-73.9528515
230,33.791638,-84.389488
231,40.8075355,-73.9625727
232,33.791638,-84.389488
233,40.7756774,-73.8308158
234,40.7898869,-73.9528515
235,36.1911251,-95.89008
236,40.7039923,-74.00973950000001
237,39.1284116,-94.63079189999999
238,33.791638,-84.389488
239,40.70533200000001,-74.01199
240,40.70428099999999,-74.0082994
241,40.8075355,-73.9625727
242,33.791638,-84.389488
243,33.791638,-84.389488
244,40.847153,-73.84509899999999
245,40.7493673,-73.9389137
246,40.7088145,-73.95861030000002
247,40.70533200000001,-74.01199
248,40.7414422,-74.0072969
249,39.0420878,-94.5904453
250,40.8108449,-73.9640282
251,37.09024,-95.712891
252,40.3706086,-74.5874683
253,40.7088657,-74.0078458
254,40.8307007,-73.109569
255,40.70428099999999,-74.0082994
256,40.8075355,-73.9625727
257,40.6570493,-74.0077171
258,33.791638,-84.389488
259,41.8841189,-87.6331814
260,33.791638,-84.389488
261,41.313308,-72.921343
262,33.791638,-84.389488
263,33.791638,-84.389488
264,33.791638,-84.389488
265,40.3706086,-74.5874683
266,40.72951339999999,-73.9964609
267,36.7408886,-95.93207029999999
268,40.737025,-73.9877829
269,36.074197,-95.9248544
270,36.7083358,-95.9372863
271,40.8075355,-73.9625727
272,40.9709445,-73.8733962
273,37.0346895,-95.62013259999999
274,40.8075355,-73.9625727
275,33.791638,-84.389488
276,40.7535575,-73.9781361
277,32.787463,-96.7991967
278,40.8622558,-74.19780879999999
279,39.3443564,-84.5404004
280,40.7457455,-73.9931919
281,40.70533200000001,-74.01199
282,29.7579213,-95.3634807
283,42.4938138,-71.1897863
284,40.7493673,-73.9389137
285,40.8497699,-73.9212618
286,33.0323048,-96.8309417
287,40.7424589,-73.9738175
288,36.3811006,-94.1718942
289,40.7027571,-73.98683419999999
290,40.7723518,-73.95920989999999
291,37.6860975,-97.30007479999999
292,39.9751088,-83.0035158
293,33.791638,-84.389488
294,,
295,33.791638,-84.389488
296,40.64040139999999,-74.00838159999999
297,40.7493673,-73.9389137
298,40.7424589,-73.9738175
299,40.7596213,-73.6902072
300,40.70533200000001,-74.01199
301,40.7723518,-73.95920989999999
302,33.791638,-84.389488
303,33.791638,-84.389488
304,38.9210403,-94.6617773
305,40.7424589,-73.9738175
306,34.0313906,-118.4629461
307,33.791638,-84.389488
308,40.7233424,-74.0043514
309,33.791638,-84.389488
310,40.7567203,-73.98964939999999
311,34.029713,-118.4699899
312,43.0459518,-76.148164
313,40.7898869,-73.9528515
314,40.7493673,-73.9389137
315,40.7263022,-74.0080699
316,33.791638,-84.389488
317,40.8857755,-74.00582399999999
318,34.0910841,-118.3926678
319,35.45436189999999,-97.5982394
320,33.791638,-84.389488
321,40.7493673,-73.9389137
322,29.9448143,-95.4056044
323,33.9086245,-84.3604252
324,36.7724892,-94.9272491
325,32.7876533,-96.7990344
326,33.791638,-84.389488
327,40.7429012,-73.98413819999999
328,40.7429012,-73.98413819999999
329,33.791638,-84.389488
330,40.7557432,-73.9857719
331,33.791638,-84.389488
332,40.7898869,-73.9528515
333,32.789615,-96.80912099999999
334,33.791638,-84.389488
335,40.74214,-73.985528
336,40.7544014,-73.9934047
337,41.8869791,-87.6231281
338,39.4771344,-76.6596328
339,33.791638,-84.389488
340,33.791638,-84.389488
341,33.791638,-84.389488
342,36.7408886,-95.93207029999999
343,40.7650228,-73.952559
344,40.64040139999999,-74.00838159999999
345,40.7553876,-73.9745822
346,37.3395012,-95.22902850000001
347,39.7481055,-104.9931132
348,39.016024,-92.271177
349,43.1786129,-77.681247
350,33.791638,-84.389488
351,36.1485901,-95.990614
352,40.8307007,-73.109569
353,40.7342648,-73.99215699999999
354,32.7876533,-96.7990344
355,34.1392921,-118.3616127
356,33.791638,-84.389488
357,32.789615,-96.80912099999999
358,37.0346895,-95.62013259999999
359,40.8307007,-73.109569
360,33.791638,-84.389488
361,40.64040139999999,-74.00838159999999
362,34.0211253,-118.4892751
363,33.791638,-84.389488
364,33.791638,-84.389488
365,40.5529074,-74.3002023
366,40.7422287,-73.9906882
367,33.791638,-84.389488
368,40.746179,-73.9922313
369,33.791638,-84.389488
370,40.46082029999999,-105.0825511
371,33.791638,-84.389488
372,40.7433682,-73.994275
373,33.791638,-84.389488
374,40.8075355,-73.9625727
375,28.6065831,-81.196877
376,40.3095164,-75.1282013
377,39.0064104,-96.87228689999999
378,40.74848739999999,-73.9853882
379,40.7245178,-73.9978552
380,40.7586405,-73.7313503
381,33.791638,-84.389488
382,40.72951339999999,-73.9964609
383,40.7424589,-73.9738175
384,40.706594,-74.005651
385,33.791638,-84.389488
386,41.8865829,-87.6291883
387,32.7865684,-96.79509259999999
388,33.791638,-84.389488
389,33.791638,-84.389488
390,36.3370104,-94.2215798
391,33.791638,-84.389488
392,40.7898869,-73.9528515
393,32.9600708,-96.7195892
394,33.791638,-84.389488
395,33.791638,-84.389488
396,40.760927,-73.98254519999999
397,40.75850399999999,-73.9819385
398,33.791638,-84.389488
399,32.7876533,-96.7990344
400,33.9733445,-84.2261109
401,40.8307007,-73.109569
402,40.750877,-73.9736066
403,40.7424589,-73.9738175
404,40.8806538,-73.8797151
405,40.8067082,-73.9456002
406,38.9293288,-94.671932
407,39.9312478,-75.0511734
408,33.791638,-84.389488
409,41.8882179,-87.633136
410,36.3811006,-94.1718942
411,33.791638,-84.389488
412,33.791638,-84.389488
413,40.7561369,-73.9901624
414,32.9550921,-96.8242137
415,40.679661,-73.98424
416,35.5258955,-97.5759083
417,40.6368213,-73.95133229999999
418,43.0296476,-88.11512809999999
419,40.6822409,-73.9682349
420,40.70533200000001,-74.01199
421,33.791638,-84.389488
422,36.1238184,-97.0673703
423,33.791638,-84.389488
424,41.88470340000001,-87.6197629
425,40.70428099999999,-74.0082994
426,36.1028738,-95.8651189
427,41.9219426,-87.6484128
428,32.8667838,-96.7871905
429,32.789615,-96.80912099999999
430,36.1485901,-95.990614
431,33.791638,-84.389488
432,34.1392921,-118.3616127
433,33.791638,-84.389488
434,40.72951339999999,-73.9964609
435,32.7938315,-96.803344
436,32.719382,-96.87535290000001
437,41.0930242,-73.4539645
438,33.791638,-84.389488
439,40.7312619,-73.9834162
440,40.8307007,-73.109569
441,39.090694,-94.582854
442,36.3606572,-94.1828163
443,40.70526350000001,-74.00885199999999
444,37.7117243,-97.2224516
445,41.5844433,-93.6290307
446,42.3554787,-71.0548013
447,40.7493673,-73.9389137
448,32.7876533,-96.7990344
449,40.702898,-74.01395900000001
450,41.8795708,-87.63477979999999
451,40.75833790000001,-73.9680527
452,40.634155,-74.01275439999999
453,40.634155,-74.01275439999999
454,33.791638,-84.389488
455,36.7724892,-94.9272491
456,40.8307007,-73.109569
457,33.791638,-84.389488
458,40.855993,-73.8463639
459,40.7586405,-73.7313503
460,43.0296476,-88.11512809999999
461,40.6368213,-73.95133229999999
462,41.5844433,-93.6290307
463,40.8310478,-73.88560199999999
464,36.063319,-95.88182499999999
465,32.9222605,-96.78386379999999
466,33.791638,-84.389488
467,40.7220627,-73.79421119999999
468,40.8075355,-73.9625727
469,39.74084,-104.9881142
470,40.72951339999999,-73.9964609
471,40.855993,-73.8463639
472,39.090694,-94.582854
473,40.5521124,-74.4198612
474,40.7497241,-73.9924608
475,37.09024,-95.712891
476,35.3497437,-97.5313948
477,40.750808,-73.9832916
478,32.9653767,-96.8227051
479,36.7083358,-95.9372863
480,33.791638,-84.389488
481,40.8307007,-73.109569
482,41.8795708,-87.63477979999999
483,36.7408886,-95.93207029999999
484,33.791638,-84.389488
485,33.791638,-84.389488
486,32.9550921,-96.8242137
487,40.7563892,-73.9860265
488,37.3395012,-95.22902850000001
489,40.74416799999999,-73.93594999999999
490,40.7568777,-73.9820345
491,33.791638,-84.389488
492,34.609619,-98.4454712
493,40.70428099999999,-74.0082994
494,40.7057555,-74.01401419999999
495,41.8795708,-87.63477979999999
496,32.923501,-97.0151046
497,40.7579353,-73.9861885
498,33.791638,-84.389488
499,33.8498746,-84.3749636
500,33.791638,-84.389488
501,40.7055787,-74.0083779
502,36.0730115,-95.9228428
503,43.1786129,-77.681247
504,33.791638,-84.389488
505,33.791638,-84.389488
506,41.8803461,-87.6297823
507,35.5258955,-97.5759083
508,42.6119561,-82.92061810000001
509,40.75877,-73.97449000000002
510,36.7487408,-95.97886120000001
511,32.7876533,-96.7990344
512,36.7487408,-95.97886120000001
513,36.7408886,-95.93207029999999
514,38.9229037,-77.2328435
515,42.5135066,-83.2831272
516,42.6119561,-82.92061810000001
517,40.8075355,-73.9625727
518,32.78536020000001,-96.7963365
519,36.1485901,-95.990614
520,33.791638,-84.389488
521,33.791638,-84.389488
522,43.1786129,-77.681247
523,40.855993,-73.8463639
524,40.0874624,-88.25052939999999
525,41.8795708,-87.63477979999999
526,33.0323048,-96.8309417
527,37.7936463,-122.3985101
528,36.1485901,-95.990614
529,40.079104,-83.1350252
530,33.791638,-84.389488
531,42.3475706,-71.0839622
532,40.7614209,-73.4950775
533,33.791638,-84.389488
534,41.5833945,-93.6392441
535,33.791638,-84.389488
536,36.7408886,-95.93207029999999
537,34.1392921,-118.3616127
538,40.7522248,-73.9713936
539,33.791638,-84.389488
540,33.900832,-117.465634
541,40.7422707,-73.9917984
542,43.1786129,-77.681247
543,36.7408886,-95.93207029999999
544,41.8803461,-87.6297823
545,40.855993,-73.8463639
546,33.791638,-84.389488
547,33.791638,-84.389488
548,40.7424589,-73.9738175
549,38.913987,-94.78416899999999
550,40.64040139999999,-74.00838159999999
551,37.1495665,-93.25437720000001
552,33.791638,-84.389488
553,32.78147,-96.796207
554,40.7433682,-73.994275
555,40.7568975,-73.9703852
556,37.9472019,-122.3699907
557,36.9743805,-122.0267928
558,33.791638,-84.389488
559,40.8139073,-96.6255953
560,33.791638,-84.389488
561,34.1392921,-118.3616127
562,37.2262796,-95.7063467
563,32.78536020000001,-96.7963365
564,36.7408886,-95.93207029999999
565,32.7938315,-96.803344
566,40.7424589,-73.9738175
567,33.791638,-84.389488
568,40.7052493,-74.0054731
569,32.787463,-96.7991967
570,40.85067249999999,-73.9295149
571,33.791638,-84.389488
572,37.033548,-95.638108
573,37.7117243,-97.2224516
574,40.7406628,-73.9862464
575,41.8882179,-87.633136
576,36.7408886,-95.93207029999999
577,43.1786129,-77.681247
578,33.900832,-117.465634
579,41.8803461,-87.6297823
580,33.791638,-84.389488
581,34.1392921,-118.3616127
582,32.955811,-97.02055000000001
583,33.791638,-84.389488
584,41.886385,-87.6291751
585,40.7509337,-73.9385978
586,36.9743805,-122.0267928
587,40.7082038,-74.01051350000002
588,33.791638,-84.389488
589,40.7433682,-73.994275
590,40.7522248,-73.9713936
591,45.00336979999999,-93.2515313
592,43.0296476,-88.11512809999999
593,34.0395308,-118.2617015
594,40.7462972,-73.98249369999999
595,33.791638,-84.389488
596,43.1786129,-77.681247
597,43.64123499999999,-79.377349
598,32.78536020000001,-96.7963365
599,40.64040139999999,-74.00838159999999
600,33.791638,-84.389488
601,33.791638,-84.389488
602,33.791638,-84.389488
603,39.776307,-105.027916
604,40.749951,-73.97303699999999
605,40.7124416,-74.0154809
606,40.855993,-73.8463639
607,40.855993,-73.8463639
608,36.35718019999999,-94.1982831
609,33.791638,-84.389488
610,33.791638,-84.389488
611,33.791638,-84.389488
612,38.913987,-94.78416899999999
613,40.7422707,-73.9917984
614,40.7083663,-74.008653
615,40.749951,-73.97303699999999
616,29.426668,-98.49172
617,33.791638,-84.389488
618,42.4234212,-71.17433369999999
619,40.7107655,-74.00698
620,40.6998079,-73.9068685
621,32.7938315,-96.803344
622,32.7936538,-96.80390790000001
623,36.1028738,-95.8651189
624,33.791638,-84.389488
625,40.7424589,-73.9738175
626,43.7687074,-79.41489969999999
627,40.64040139999999,-74.00838159999999
628,33.791638,-84.389488
629,40.7424589,-73.9738175
630,33.791638,-84.389488
631,37.6864597,-97.2316108
632,38.572442,-92.19898599999999
633,33.791638,-84.389488
634,33.791638,-84.389488
635,32.78147,-96.796207
636,38.9475748,-92.29995939999999
637,36.3163002,-78.55578249999999
638,40.7605215,-73.9790381
639,40.74848739999999,-73.9853882
640,32.787463,-96.7991967
641,36.7408886,-95.93207029999999
642,40.64040139999999,-74.00838159999999
643,32.78536020000001,-96.7963365
644,40.70428099999999,-74.0082994
645,32.787463,-96.7991967
646,33.791638,-84.389488
647,32.7876533,-96.7990344
648,37.1495665,-93.25437720000001
649,33.791638,-84.389488
650,39.0064104,-96.87228689999999
651,36.1485901,-95.990614
652,40.71039,-74.00510299999999
653,40.7052493,-74.0054731
654,34.1392921,-118.3616127
655,40.7424589,-73.9738175
656,37.6864597,-97.2316108
657,37.09024,-95.712891
658,37.09024,-95.712891
659,40.855993,-73.8463639
660,33.791638,-84.389488
661,33.791638,-84.389488
662,33.791638,-84.389488
663,40.6368213,-73.95133229999999
664,40.7433682,-73.994275
665,32.899984,-117.2057855
666,43.0296476,-88.11512809999999
667,33.791638,-84.389488
668,40.7515481,-74.0067722
669,42.3604752,-71.0609174
670,40.7051418,-74.0069548
671,40.6702939,-78.78677520000001
672,38.9518479,-77.3460369
673,40.760765,-73.96022599999999
674,40.7508121,-73.9755335
675,33.7876525,-84.382983
676,39.09964960000001,-94.58376419999999
677,42.3554559,-71.0638685
678,33.791638,-84.389488
679,40.7482184,-73.9891809
680,33.791638,-84.389488
681,37.7914175,-122.4034082
682,42.3554559,-71.0638685
683,37.7914175,-122.4034082
684,41.0983482,-73.4186228
685,40.7652029,-73.9825274
686,40.7772503,-73.0916222
687,36.3246162,-95.60655679999999
688,40.7561369,-73.9901624
689,36.0629871,-95.8792928
690,33.791638,-84.389488
691,41.88470340000001,-87.6197629
692,40.756098,-73.99018819999999
693,33.791638,-84.389488
694,34.15215420000001,-118.3363695
695,41.770643,-87.88451200000002
696,32.78797309999999,-96.7966412
697,40.7898869,-73.9528515
698,33.791638,-84.389488
699,33.355946,-111.974133
700,40.7547521,-73.97452899999999
701,36.1532442,-95.9891689
702,33.791638,-84.389488
703,40.7756774,-73.8308158
704,41.770643,-87.88451200000002
705,33.791638,-84.389488
706,36.7724892,-94.9272491
707,33.791638,-84.389488
708,33.791638,-84.389488
709,42.0333489,-88.0345201
710,34.1051875,-84.24906469999999
711,40.7539141,-73.9853115
712,43.6463664,-79.40231419999999
713,37.7914175,-122.4034082
714,39.1032879,-94.58859609999999
715,42.3604752,-71.0609174
716,40.7756774,-73.8308158
717,32.78536020000001,-96.7963365
718,40.7506057,-73.969262
719,40.7579353,-73.9861885
720,39.7859132,-86.1569337
721,39.0064104,-96.87228689999999
722,30.2686244,-97.7432102
723,40.6570493,-74.0077171
724,32.78536020000001,-96.7963365
725,40.71039,-74.00510299999999
726,40.7586405,-73.7313503
727,33.791638,-84.389488
728,33.791638,-84.389488
729,34.1051875,-84.24906469999999
730,40.7107655,-74.00698
731,43.64123499999999,-79.377349
732,40.7497508,-73.9756082
733,36.1485901,-95.990614
734,33.791638,-84.389488
735,36.33493430000001,-94.20314619999999
736,33.791638,-84.389488
737,36.1467726,-96.0665044
738,33.791638,-84.389488
739,33.791638,-84.389488
740,33.791638,-84.389488
741,36.3246162,-95.60655679999999
742,40.7508121,-73.9755335
743,33.791638,-84.389488
744,40.6998079,-73.9068685
745,42.6119561,-82.92061810000001
746,40.753541,-73.9752166
747,40.7276475,-74.0068328
748,40.7508121,-73.9755335
749,33.791638,-84.389488
750,40.7621563,-73.9847873
751,37.09024,-95.712891
752,40.7420648,-73.98971379999999
753,36.1028738,-95.8651189
754,40.7276475,-74.0068328
755,32.78536020000001,-96.7963365
756,36.1028738,-95.8651189
757,40.7276475,-74.0068328
758,40.7579353,-73.9861885
759,33.791638,-84.389488
760,40.7515481,-74.0067722
761,40.7723518,-73.95920989999999
762,30.1960999,-81.5533787
763,40.7493673,-73.9389137
764,33.791638,-84.389488
765,33.791638,-84.389488
766,34.7450188,-92.27555060000002
767,36.1485901,-95.990614
768,33.1038533,-96.82379499999999
769,32.7936538,-96.80390790000001
770,33.1038533,-96.82379499999999
771,40.7509337,-73.9385978
772,33.791638,-84.389488
773,36.7487408,-95.97886120000001
774,33.791638,-84.389488
775,33.791638,-84.389488
776,33.791638,-84.389488
777,40.855993,-73.8463639
778,33.791638,-84.389488
779,40.706594,-74.005651
780,33.791638,-84.389488
781,33.791638,-84.389488
782,33.791638,-84.389488
783,42.2456844,-122.7886462
784,33.791638,-84.389488
785,40.6570493,-74.0077171
786,33.791638,-84.389488
787,40.7402332,-73.9900005
788,32.78536020000001,-96.7963365
789,40.7481054,-73.9833149
790,33.791638,-84.389488
791,41.8797321,-87.6364234
792,29.7018059,-95.5181394
793,40.6912321,-73.98579900000001
794,33.791638,-84.389488
795,33.791638,-84.389488
796,34.0211253,-118.4892751
797,35.0567499,-80.8421717
798,33.791638,-84.389488
799,40.750877,-73.9736066
800,32.923501,-97.0151046
801,36.1323251,-95.9636517
802,,
803,40.7088657,-74.0078458
804,36.1028738,-95.8651189
805,40.0123299,-75.2137688
806,32.78536020000001,-96.7963365
807,36.0727025,-94.1593333
808,40.7481054,-73.9833149
809,36.0727025,-94.1593333
810,40.750877,-73.9736066
811,36.0348097,-95.92070539999999
812,36.0760916,-95.9563929
813,36.6438549,-93.26290980000002
814,33.791638,-84.389488
815,40.7376848,-73.9877205
816,34.04793770000001,-118.4620097
817,40.7424589,-73.9738175
818,40.7424589,-73.9738175
819,40.7424589,-73.9738175
820,33.791638,-84.389488
821,36.0348097,-95.92070539999999
822,36.3811006,-94.1718942
823,25.8385015,-80.3078907
824,34.1392921,-118.3616127
825,42.97077470000001,-73.7564992
826,34.0570794,-118.4174512
827,36.074197,-95.9248544
828,40.855993,-73.8463639
829,36.0348097,-95.92070539999999
830,32.9653767,-96.8227051
831,40.7503897,-73.9770422
832,33.791638,-84.389488
833,34.15215420000001,-118.3363695
834,33.791638,-84.389488
835,33.791638,-84.389488
836,32.9653767,-96.8227051
837,42.3604752,-71.0609174
838,36.0760482,-95.9563859
839,29.7018059,-95.5181394
840,40.7503897,-73.9770422
841,40.7503897,-73.9770422
842,39.0064104,-96.87228689999999
843,40.7503897,-73.9770422
844,33.791638,-84.389488
845,40.7503897,-73.9770422
846,40.8806538,-73.8797151
847,33.791638,-84.389488
848,40.7898869,-73.9528515
849,36.1532442,-95.9891689
850,36.1532442,-95.9891689
851,39.1032879,-94.58859609999999
852,33.791638,-84.389488
853,40.7702383,-73.9906901
854,40.760765,-73.96022599999999
855,40.750877,-73.9736066
856,42.3604752,-71.0609174
857,42.3604752,-71.0609174
858,33.791638,-84.389488
859,40.7276475,-74.0068328
860,42.3604752,-71.0609174
861,40.7398403,-73.98699330000001
862,34.7487159,-92.2804713
863,34.7487159,-92.2804713
864,40.7276475,-74.0068328
865,40.7503897,-73.9770422
866,33.9875719,-118.4415945
867,37.6977254,-97.2999387
868,33.791638,-84.389488
869,40.7419689,-73.9869672
870,30.4019467,-97.7238168
871,29.9808058,-95.34513989999999
872,40.7493673,-73.9389137
873,40.7144506,-74.01126219999999
874,39.0600726,-77.46235159999999
875,29.9808058,-95.34513989999999
876,40.72951339999999,-73.9964609
877,40.7522248,-73.9713936
878,40.72951339999999,-73.9964609
879,29.9808058,-95.34513989999999
880,40.7522248,-73.9713936
881,36.1778193,-95.9927597
882,40.7276475,-74.0068328
883,40.749951,-73.97303699999999
884,40.7503897,-73.9770422
885,40.7276475,-74.0068328
886,40.749951,-73.97303699999999
887,33.791638,-84.389488
888,33.791638,-84.389488
889,40.7568975,-73.9703852
890,33.6722326,-117.8606401
891,34.1051875,-84.24906469999999
892,40.7509446,-73.97386879999999
893,33.791638,-84.389488
894,34.166357,-118.5838831
895,45.4960195,-73.5766419
896,32.719382,-96.87535290000001
897,33.6722326,-117.8606401
898,32.719382,-96.87535290000001
899,,
900,41.0602537,-73.50966369999999
901,40.72278379999999,-73.998671
902,40.7156671,-74.0011638
903,36.7487408,-95.97886120000001
904,40.749951,-73.97303699999999
905,34.0211253,-118.4892751
906,40.7572802,-73.9829159
907,35.1030974,-89.86141909999999
908,40.0123299,-75.2137688
909,40.2097123,-74.13031339999999
910,37.3401911,-95.2694276
911,39.7481309,-104.9964941
912,33.791638,-84.389488
913,33.791638,-84.389488
914,32.7876533,-96.7990344
915,37.3401911,-95.2694276
916,33.791638,-84.389488
917,40.8075355,-73.9625727
918,41.0602537,-73.50966369999999
919,45.00336979999999,-93.2515313
920,32.79196710000001,-96.79512629999999
921,33.791638,-84.389488
922,40.6912321,-73.98579900000001
923,33.791638,-84.389488
924,40.710745,-74.008116
925,36.744063,-95.932119
926,38.8592114,-77.3333629
927,33.791638,-84.389488
928,36.074197,-95.9248544
929,40.7898869,-73.9528515
930,37.841881,-122.2941935
931,33.791638,-84.389488
932,32.7865684,-96.79509259999999
933,33.791638,-84.389488
934,33.791638,-84.389488
935,36.0730115,-95.9228428
936,33.791638,-84.389488
937,33.791638,-84.389488
938,39.1032879,-94.58859609999999
939,36.0313382,-95.9048308
940,45.00336979999999,-93.2515313
941,33.791638,-84.389488
942,33.791638,-84.389488
943,40.710745,-74.008116
944,36.0348097,-95.92070539999999
945,36.1724885,-86.7805961
946,33.65022070000001,-117.7361608
947,33.791638,-84.389488
948,40.71300040000001,-74.0131222
949,33.65022070000001,-117.7361608
